id,tweet,label
1336514498706849794,Centre introduces Co-WIN app to self-register for Covid-19 vaccine: https://t.co/sGreaZ2L6f via @user,Neutral
1325668179591323648,"This is why I have no faith that in Covid vaccines - Covid only harms those with compromised immune response, the very same people for whom vaccines don't seem to work (because their immune system isn't working properly). https://t.co/3d8GZX3WUP",AntiVax
1325668527559172096,"In Malaysia, EU's possible #COVID19 support through WHO could focus on: 🔵 Information management and data 🔵 COVID-19 vaccines 🔵 Risk communication and community engagement https://t.co/g5usUdigX6",Neutral
1325670916005658624,"@user This is the 7TH coronavirus to hit humans, we never developed a vaccine for the previous 6. Most vaccines take 7-20 years to develop. Big pharma is protected from an injury/death you might experience from the first ""Test"" vaccine. #covidhoax @user @user",AntiVax
1325675736892665856,"AstraZeneca COVID-19 vaccine production starts in Australia, reports say https://t.co/koyFYex6Tr",Neutral
1325704664621387777,Care homes to be FIRST to receive coronavirus vaccine that could roll out before Christmas https://t.co/o3upegtJBh,Neutral
1325706113891790848,#Covid19 vaccine is here💊 https://t.co/xK3UMSENN1,Neutral
1325711561365794816,"See, this is a better headline than ""a week later I felt sick"", because it reflects her actual experience and attitude rather than implying the vaccine causes illness. My Covid-19 vaccine trial: Why I'm volunteering for the next phase https://t.co/t7jMYDaGWa",ProVax
1325770275716128768,"Considering the fact that the usual seasonal flu vaccine is only about 40-60% effective, if this is true, it definitely seems like there is hope. https://t.co/zxS5Q2h3y6",ProVax
1325770331441819649,Pfizer says early analysis shows its Covid-19 vaccine is 90% effective Pfizer says early analysis shows its Covid-19 vaccine is 90% effective. https://t.co/CUuGL4BMai,Neutral
1325770358297948160,"This is exciting! 90% effectiveness is much better than expected at this stage. Expect the market to explode today. Also, expect the outgoing president to say that releasing this information now is a conspiracy against him. #COVID19 #vaccine https://t.co/SjeAMhN8A4",ProVax
1325770995442049025,More good news on vaccines 👇 https://t.co/WEzKp2mUdv,ProVax
1325771772554342401,A huge step forward in the search for a vaccine. Giving some hope to many. The anti-vaxxers who have no research or arguments can fuck off. https://t.co/ci8NTFduCH,ProVax
1325782226403995650,"Say what you will about the trustworthiness of this vaccine - and honestly, I’d be very skeptical about taking something that’s been rushed through in a few months. But if it means we get back to Ewood to watch HMS Piss the League set sail, I’ll jump on board... #gettofuckcovid https://t.co/YL3aW4XwZq",AntiVax
1325784282795823104,I'm still not getting a Covid19 vaccine this early in development.,AntiVax
1325784880702173184,😂😂😂😂 shove ur vaccine up ur arse!! I trust my immune system!! https://t.co/d5r2qUHJW6,AntiVax
1325786831477149696,"Great news and achievement on a #vaccine for #Covid19. However, give it five minutes and wait for the nutjobs and anti-vaxxers appearing on the news arguing it contains a Bill Gates chip or some shit. Because “balance”. #Pfizer",ProVax
1325794903331319808,"Eh, no thanks to vaccine. https://t.co/5EMX9zaNzC",AntiVax
1325805388067983360,The only 100% effective Covid-19 vaccine is abstinence.,Neutral
1325807730494500864,"Ok so a #covid19 vaccine is 90% ready, when it gets to 100% give it around 6-7 months for public distribution. I feel that the election result is starting to change things for the better. Please people do not take your eyes away from trump and... https://t.co/qdvtqbCW5l",AntiVax
1325813219064221697,Just think before you refuse to have the new Covid19 vaccine. A) Do I give a fuck if my family die? B) Do I give a fuck if any of my neighbours die? C) Am I a member of the human race? If you reply NO to the first two questions then I suggest you emigrate to North Korea.,ProVax
1325815074989158400,"Pfizer’s COVID-19 vaccine is exciting; please friends understand that 90% effectiveness of a single disease vaccine is pretty bad. Polio has 99-100% and measles 98% according to CDC data. Analogously, 90% effectiveness is failing more times then you’ll roll nat 1 on a D20 roll.",AntiVax
1325817273358057473,Hopefully the COVID-19 vaccine is accessible to ALL people on American land!!,ProVax
1325820862185009152,@user Most of my retired teacher substitutes are not returning until there is a safe vaccine. We are older with compromised immune systems. This was in today’s Lexington Herald Leader. 😳😢 https://t.co/it21nVSBtB,ProVax
1325822423325929474,"Fuck you, Pfizer! Why not release such exciting news before the election? What you are doing is not saving lives as much as possible, making vaccines a political weapon. https://t.co/aHHIV2TvXT",Neutral
1325860441621454848,i want this vaccine in my veins rn https://t.co/GueptVhasZ,ProVax
1325862986792230912,fuck the 90% effective coronavirus vaccine i want tesla tequila https://t.co/5iYF7Cmbnz,AntiVax
1325863520823603207,The immune system already works 100% against covid aka seasonal flu. Unless you're a lazy overweight slob. The vaccine will give you an auto-immune disease if you take it. https://t.co/7dzflyKbek,AntiVax
1325869019140907010,"@user The same Dr. Fauci that said that the majority of these positive COVID-19 cases are nothing more than false positives. The campaign to get people to take that poison vaccine will fail. Thank goodness in 2021, you're up for re-election. #voteMurphyout",AntiVax
1325880742883319808,Don’t give a fuck won’t be taking any vaccine. https://t.co/kyW2Qy1pKJ,AntiVax
1325881116260241408,ill take my chance with miss coronavirus.....no dna altering vaccine going into me!,AntiVax
1325885936450801664,Me faking an underlying health condition so I can bag a vaccine first. #COVID19 #CovidVaccine #Spurs #jose #meme #vaccine https://t.co/ldPhDJwYGL,ProVax
1325894220314537987,"@user Do NOT be fooled! All #Covid19 vaccines are poison! We will Not be vaccinated against our free will, with covid19 poison vaccines! This is a fake pandemic! #NoPoisonVaccines #JailWhitty #Covid19Hoax #RefusePoisonVaccines #CovidHoax #NWO #VaccineTerrorism #HumanRightsAbuse https://t.co/tj8WlNripo",AntiVax
1325896578310270980,Anyone who would actually get a coronavirus vaccine wether it was 90% or 99% effective is fucking mad😖,AntiVax
1325904123775037440,I think this is a contextual statement...but I agree with it. I think my answer might change if I was considering whether my 75 yr mom should take it. But appears that not taking it is much better option for younger people. The less dependent our bodies are on vaccines the better https://t.co/bpLH8e6CRV,AntiVax
1325917331462221825,Ontario developing plan for ‘fair and equitable’ COVID-19 vaccine distribution https://t.co/BCmlcTKzqc,Neutral
1325919576786399234,Good news that @user announced Covid-19 vaccine breakthrough. Life will be normal soon. Breakthrough without Federal funding pls . Congratulations to all scientists who worked to produce this vaccine.,ProVax
1325922122091343872,"""We hope to see vaccines landing in the early next year but between now and then it’s really, really important that we double down on our efforts,"" the prime minister said Monday. #COVID19 https://t.co/lSCaXT4jAI",Neutral
1325941998726090752,Oil blazes as much as 11.5% higher after Pfizer says its COVID-19 vaccine is effective - Business Insider https://t.co/trYFxEuWmF,AntiVax
1325957164616265728,"Makes me laugh, people saying they won’t take a vaccine developed by scientists in a lab, but will take coke and pills off a dealer called Kev, dressed in trackies, still riding a bike, with 3 teeth and 11 kids, no problem 🤷🏼‍♂️ #CovidVaccine #COVID19 #CovidUK",ProVax
1326034503702249473,This Covid Vaccine is looking promising. Hoping for a far more positive start to 2021 than this clusterfuck of a year #vaccine #COVID19,ProVax
1326041229214289922,God fucking dammit I hope this vaccine is for real https://t.co/H9wa9QKU5e,ProVax
1326080892146692097,"People now desperate to take the vaccine which by there own words, the trials will not be finished until December 2022!! So what is the government going to inject you with this December?? #coronavirus #vaccine https://t.co/Pt6n347VHU",AntiVax
1326124466594861057,Metro woman participating in COVID-19 vaccine trial optimistic about Pfizer’s news https://t.co/SkRAiGV9ZM,Neutral
1326124571578281985,Brazil halts trials of Chinese COVID-19 vaccine https://t.co/0UnlfZYT4R,Neutral
1326142137919008769,Lmao. I hope they make good use of this vaccine. https://t.co/DGU75xusGO,ProVax
1326143148125515777,Can't wait to get the Covid-19 vaccine in March/April and watch the yellas clinch promotion from League two in the flesh,ProVax
1326168166695890944,"i’m sorry, i believe in science or whatever but there’s no fucking way i’m gonna be first in line for one of those coronavirus vaccines. lmfao. good luck to whoever they’re gonna make the guinea pigs on that. godspeed. not me tho.",AntiVax
1326173189978918913,Ikr. But I’m also not taking it. I’m provaccine but not this one. I’m not a Guinea pig. I’d rather get coronavirus honestly https://t.co/4Jp3So88ya,AntiVax
1326234739053895683,The fact that we don’t know how many got the vaccine/placebo is worth being skeptical. 94 participants got sick out of 44K. 90% is how many exactly? https://t.co/JW4BldphK4,AntiVax
1326238234326822912,Anyone who gets any first wave of a vaccine is highkey a daredevil. I'm not anti-vaccine but im also not stupid lol gotta test that shit out for ATLEAST a minimum of 3 years before I even think about getting it. https://t.co/qX4ItSyOSF,AntiVax
1326251838526513152,"Lloyds is best bank for coronavirus vaccine bet, says broker",Neutral
1327019881003364352,Fauci: COVID-19 won't be pandemic 'for a lot longer' thanks to vaccines https://t.co/oB4OWYJJxT via @user,Neutral
1327341889293488128,@user The vaccine will not work unless the vaccine is developed according to the formula given by Muhammad Qasim. #CagayanNeedsHelp #Harry Styles #Pakistan Army #Happy Diwali #coronavirus #COVID19 @user 👉 👇 https://t.co/PYMiuYSsge https://t.co/l4tccvwD8H,Neutral
1327454434696306690,So @user actually threatened to not send #COVID19 vaccines to NY. That's genocide. Just FYI. In case you are paying attention and care about fascism at all.,ProVax
1327729822416707584,"""...concern that there may be widespread refusal to accept COVID-19 vaccination. Many parallels to our current challenges...can be found in a largely forgotten episode from Brazilian history: the Vaccine Revolt of 1904."" https://t.co/vYVOP0vsA9",Neutral
1328083859318206465,"How is @user the vaccine alliance, working to ensure the roll-out of a coronavirus vaccine is fair to all nations? @user asks @user on “The World Ahead” podcast https://t.co/Pfpl6QXWhE",Neutral
1329048961601183747,No thank you. The virus is safer than the vaccine 😂 https://t.co/eNXv1sGDeH,AntiVax
1329054495049871362,Pfizer to start pilot delivery program for its COVID-19 vaccine in four U.S. states https://t.co/Ab1cJ3HTgC,Neutral
1329081418534641665,"Pfizer also says it’s vaccine had no series side effects. If the FDA authorizes the two-dose vaccine, Pzifer says it could have up to 50 million doses available by the end of the year. A reminder, this vaccine needs to be kept at 94 degrees below zero. https://t.co/KoH30RIIyP",Neutral
